"est","lower","upper","pvalue","measure","study"
1.4,0.438057442483209,4.34070320205319,0.558184649422657,"Fusobacterium","brim"
0,0,1.87003720218191,0.296269871484286,"Peptostreptococcus","brim"
1.4,0.438057442483209,4.34070320205319,0.558184649422657,"Porphyromonas","brim"
2,0.635751466508693,5.94083941414869,0.220671361919847,"Parvimonas","brim"
1.76020408163265,1.06905288639283,2.98278088695946,0.0257660189359439,"Fusobacterium","zeller"
0.869767441860465,0.528498991557092,1.41651576506108,0.576583729338309,"Peptostreptococcus","zeller"
1.33565217391304,0.781310382772356,2.12731488135587,0.275325482386129,"Porphyromonas","zeller"
0.697674418604651,0.416455026922367,1.14141912562631,0.153906536280739,"Parvimonas","zeller"
1.04252998909487,0.851112753537918,1.26183622443854,0.679218671076706,"Fusobacterium","baxter"
1.07067787703626,0.78386630276521,1.3638338523526,0.639626330495387,"Peptostreptococcus","baxter"
1.26632625638269,1.04372200175884,1.52129705079133,0.0175311935969658,"Porphyromonas","baxter"
1.09319980617025,0.866231131671606,1.33858628026955,0.433791289048428,"Parvimonas","baxter"
0.771259063941991,0.419571784835127,1.29120389594109,0.35669254082172,"Fusobacterium","hale"
1.60798122065728,0.303281535319807,2.97770276083891,0.564294240270632,"Peptostreptococcus","hale"
3.2311320754717,1.10149838989051,3.62301652373209,0.0352408440591829,"Porphyromonas","hale"
1.28679245283019,0.376907611808711,2.51797841917118,0.668009469463969,"Parvimonas","hale"
