"est","lower","upper","pvalue","measure","study"
0.383838383838384,0.104850227494107,1.08669792763726,0.0771213317376492,"Acinetobacter","burns"
0.633333333333333,0.214953616340843,1.50965359956689,0.338939108469104,"Actinomyces","burns"
0,0,1.45351071828497,0.171857339062799,"Aeromonas","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Alistipes","burns"
1.80952380952381,0.81265874196259,3.82387939367205,0.139444766125005,"Alloprevotella","burns"
0.9,0.309229951101974,2.02763035596005,0.826823991860021,"Anaerococcus","burns"
0.454545454545455,0.124397949375859,1.25368586045767,0.150449020378465,"Anaerostipes","burns"
1.09090909090909,0.309890101197946,2.42116614118334,0.877059017606391,"Anaerovorax","burns"
0.625,0.261902895173076,1.39262535230167,0.255623107546413,"Bacteroides","burns"
0.686868686868687,0.264378549024376,1.55556233674187,0.390330218249352,"Barnesiella","burns"
2.25,0.448833120925317,3.62504582450485,0.274006059181626,"Bilophila","burns"
1.16666666666667,0.525380244186201,2.6508636311721,0.704738083311205,"Blautia","burns"
0.694444444444444,0.124324726371628,2.00131252787739,0.630297074103734,"Bradyrhizobium","burns"
1.51515151515152,0.445325188796962,2.9924775870593,0.456972789789508,"Brevundimonas","burns"
0.694444444444444,0.124324726371628,2.00131252787739,0.630297074103734,"Butyricimonas","burns"
1.51515151515152,0.445325188796962,2.9924775870593,0.456972789789508,"Campylobacter","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Clostridium_IV","burns"
1.1,0.382654123320912,2.37770771036401,0.843130363131763,"Clostridium_sensu_stricto","burns"
1.125,0.472571962411699,2.42480084956034,0.777606519023133,"Clostridium_XI","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Clostridium_XlVa","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Clostridium_XlVb","burns"
2.13333333333333,0.960268948386831,5.03298652505861,0.0629418538873959,"Clostridium_XVIII","burns"
0.666666666666667,0.184226113588639,1.70129415523457,0.468083866244884,"Coprococcus","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Corynebacterium","burns"
2.59615384615385,1.12464498658377,6.68325993838705,0.024304545129508,"Dialister","burns"
0.857142857142857,0.3772355500452,1.90338333248325,0.704738083311205,"Dorea","burns"
2.5,1.00543605134966,4.27290125068335,0.0489541969457626,"Eggerthella","burns"
2.25,0.448833120925317,3.62504582450485,0.274006059181626,"Eikenella","burns"
2.25,0.448833120925317,3.62504582450485,0.274006059181626,"Enterococcus","burns"
0.383333333333333,0.06757167591539,1.36928592328996,0.191070732185675,"Finegoldia","burns"
1.62962962962963,0.659105193045737,3.25972614910242,0.262125205991039,"Flavonifractor","burns"
1.16666666666667,0.525380244186201,2.6508636311721,0.704738083311205,"Fusobacterium","burns"
